"id","score","path_id","user_id"
905,0.8791137631504916,128,31
1314,0.6114953501456535,18,34
1316,0.3269749602147404,22,34
1317,0.35498783396121913,23,34
1318,0.14828790619702692,91,34
1399,0.574429593859892,145,31
1400,0.5088702155138161,146,31
1402,0.022686471314148693,148,31
1401,0.8748945023665355,147,31
1425,0.1396574782738682,151,31
1426,0.6095935546375907,152,31
1427,0.4167520953427748,153,31
1428,0.5020230544917963,154,31
1429,0.7400053902171505,155,31
1430,0.11831460217559087,156,31
2689,0.6757540440453762,202,15
1432,0.9574369670223285,158,31
1433,0.3174026880015758,159,31
1434,0.5713652505719521,160,31
1435,0.4832243021583753,161,31
1436,0.21658926731124717,162,31
1440,0.2445923858498814,166,31
1441,0.907966293362602,167,31
3432,0.7335957631413157,138,14
768,0.014806583607698709,87,14
770,0.2642071367599209,61,14
771,0.5344620648170115,10,14
772,0.10281313357304445,88,14
1442,0.8440200562410198,168,31
1444,0.9412220534180558,169,31
16559,0.9918120310852491,289,31
6812,0.7269245450144207,251,53
6813,0.8988615566581097,252,53
6814,0.56295703205014,253,53
6815,0.4593750216448378,254,53
6816,0.4490892618093938,255,53
6817,0.5004626411151772,256,53
6818,0.7299810779019024,257,53
6819,0.3559597688877788,258,53
6820,0.28966536720006875,259,53
12992,0.3256751650150208,16,94
8927,0.8593415786104037,81,2
12993,0.2940280034218491,19,94
13068,0.6580531248053008,212,94
13069,0.012588766410043806,213,94
13070,0.8613073081677164,214,94
13071,0.15302646084217075,215,94
13073,0.41806909826259586,217,94
13074,0.32396527934965247,218,94
4547,0.5860101494888942,217,46
4548,0.9706958767304686,218,46
2923,0.5374854073737811,143,28
2924,0.9206172551214806,144,28
2925,0.24112972100659202,122,28
560,0.8227563169546317,53,28
2926,0.30232674331917164,123,28
2927,0.6387649762801607,124,28
2928,0.5061543622203976,125,28
2929,0.7869447743475664,126,28
2930,0.8520751700954214,127,28
2931,0.6590528567946917,128,28
4549,0.0969846567724123,219,46
1237,0.3441787088489774,110,27
1241,0.3662197649209471,114,27
1242,0.6562458240525986,141,27
3418,0.8570475726935517,236,33
3419,0.4778844290417573,237,33
3420,0.5814162911012681,238,33
3421,0.7540564151314384,239,33
3422,0.296201206018354,240,33
3428,0.5572383625069728,246,33
1243,0.007701810559336275,115,27
1244,0.5045880467300196,116,27
3282,0.5288022288466714,193,39
3283,0.41067509353494935,184,39
3284,0.5002462947534911,185,39
3285,0.6178031055447565,194,39
1256,0.3624449793909249,53,27
1260,0.7064996018458519,126,27
1261,0.9448018001825217,127,27
1262,0.4243493464896537,128,27
3286,0.4318596222722231,191,39
3287,0.536392228127151,192,39
3288,0.6400750315646752,195,39
3289,0.3594609996187702,196,39
3290,0.02130838548716485,197,39
3293,0.3058486236091732,200,39
3294,0.28704145026526473,201,39
3295,0.8157157949977218,202,39
2308,0.7135141306232199,191,37
2309,0.4069735188952319,192,37
2310,0.4464179575351428,195,37
2311,0.4284656872394582,196,37
2312,0.06509122619518504,197,37
1331,0.44956779059837726,102,34
3599,0.07464492167689618,101,43
3600,0.1902077472079461,102,43
3601,0.46899239243371726,139,43
1281,0.12927661771219423,144,12
844,0.9648639051162199,60,31
3602,0.7214014047336257,103,43
3603,0.4205491018895787,104,43
3604,0.3762860370409433,105,43
3605,0.35680023653661586,107,43
3606,0.4426037084402472,108,43
3607,0.9835146782578201,109,43
3608,0.24113866707198162,110,43
3609,0.3120349723514203,111,43
1332,0.9829563917718804,139,34
1333,0.26774393176696343,103,34
1334,0.8797694256294984,104,34
4287,0.6856151104331529,171,41
2704,0.8251840289535872,217,15
2705,0.3035307916890322,218,15
2706,0.01806340600286671,219,15
2707,0.3605160757869361,220,15
2708,0.6382635130494937,221,15
2709,0.3744578689428977,222,15
2710,0.4503339755000425,223,15
2711,0.38428617486602434,224,15
2712,0.15349000177042438,225,15
2713,0.6274061553375797,226,15
2714,0.14010898682934259,227,15
2715,0.8441570055621602,228,15
2716,0.9143073538445374,229,15
2851,0.14497301325606027,202,19
2857,0.13965391215333944,208,19
2861,0.46372034785673966,212,19
2862,0.4469357404018791,213,19
2863,0.6096275517808029,214,19
2864,0.10275764363538054,215,19
2866,0.947206723672397,217,19
2867,0.8086802751167478,218,19
2868,0.3835354768818383,219,19
2869,0.3975428361998624,220,19
13075,0.9716701610020947,219,94
13086,0.04376960317954204,268,94
13087,0.8306410714218975,226,94
13088,0.5451058425458919,227,94
13089,0.6128430230832294,228,94
13090,0.44434789775156325,229,94
13091,0.725681114246332,230,94
18419,0.22158533140399794,101,132
13094,0.950705124600973,231,94
7604,0.7251231839204023,176,71
7605,0.9338403973136268,171,71
18420,0.9522729990640738,102,132
18421,0.7721493431417743,116,132
18422,0.3156481495509563,187,132
7957,0.7566993355128739,178,67
7958,0.20733185159678058,179,67
7959,0.7482532805097762,180,67
7960,0.54533247032968,181,67
7961,0.07834782119735184,189,67
7962,0.4953568465391115,190,67
7963,0.7272173516575253,182,67
8056,0.5867915589011985,79,70
18423,0.262246458289086,175,132
5638,0.6559265986027795,53,9
5639,0.688166061287569,123,9
2545,0.9110487012655981,186,15
2546,0.03371926252302104,136,15
2547,0.8499175911610992,79,15
2548,0.8483543837668417,80,15
2549,0.3950558727887986,82,15
2550,0.6233813669639965,83,15
2551,0.31876792843247226,84,15
2552,0.07675063427659268,85,15
2553,0.9864414114194221,137,15
2554,0.9016479668193202,52,15
2555,0.11951481010553233,20,15
2556,0.3018001686252536,50,15
2557,0.3772157162422459,55,15
2563,0.8485409793050813,87,15
2564,0.7228747398963573,61,15
2565,0.1915285974711115,10,15
2566,0.24185831401687008,88,15
2567,0.2956530939932044,89,15
2568,0.07648573359775113,90,15
2569,0.4272206712629575,15,15
2570,0.1335000906795245,16,15
2571,0.5699079687867683,19,15
2572,0.49541480260012516,18,15
2573,0.13761056429041363,21,15
2574,0.13881018112004895,22,15
2578,0.6286191671834229,93,15
2579,"0.6011513398233843",94,15
2580,"0.020768260701439334",51,15
2961,"0.43357152538615895",168,28
2962,"0.42628189014225926",170,28
2963,"0.706242718272493",169,28
2964,"0.9931311344151087",176,28
2965,"0.9553973319083537",171,28
2966,"0.9324864607446208",172,28
2967,"0.4727026095780201",174,28
2968,"0.057041116583380735",177,28
2969,"0.913618654558806",178,28
2970,"0.10268978175233912",179,28
2971,"0.6069319120652684",180,28
1238,"0.8982527890402404",111,27
1239,"0.08691271917093402",112,27
1240,"0.0797826382412109",140,27
1247,"0.32857821385457253",113,27
1477,"0.9480082422093464",175,27
2972,"0.8375697079929154",181,28
2973,"0.18829234680553575",189,28
3301,"0.04415022510385225",208,39
3305,"0.17028977250270239",212,39
3306,"0.26442685684607103",213,39
3307,"0.9742548864230471",214,39
2870,"0.026367254603866908",221,19
2871,"0.4173646862757434",222,19
2872,"0.7327988509056194",223,19
2873,"0.39437395723591406",224,19
2874,"0.7474546079366043",225,19
2875,"0.17676944422431973",226,19
2876,"0.733435938167053",227,19
2877,"0.6744335001333052",228,19
2878,"0.33554477511649783",229,19
2879,"0.13093529406743087",230,19
2880,"0.4587147550028642",231,19
2881,"0.28855003384419564",232,19
2883,"0.014569972761588668",234,19
2884,"0.38915225258591346",235,19
2885,"0.31193829176670984",236,19
2886,"0.5316450605423927",237,19
2887,"0.19201409723380147",238,19
2888,"0.5341257559174138",239,19
2889,"0.9232730942813264",240,19
2890,"0.5781764650527288",241,19
2891,"0.6304541343625907",242,19
2892,"0.3070558285184195",243,19
2893,"0.5050090892880401",244,19
2894,"0.5644704617399195",245,19
3308,"0.9551762212759602",215,39
2974,"0.5742864636008987",190,28
2975,"0.4812840212412537",182,28
2976,"0.8711470081335613",183,28
4519,"0.40062148962760613",193,46
4520,"0.6787910280577778",184,46
4521,"0.9812859682225875",185,46
4522,"0.011102982204139411",194,46
4523,"0.3087159540999923",191,46
5565,"0.9295427549385145",79,9
5566,"0.09250309244841626",80,9
5567,"0.2448614223047224",82,9
5568,"0.6594202584789443",83,9
3618,"0.004553759828965553",113,43
3619,"0.6074400080345027",187,43
3620,"0.7189456881178976",175,43
3621,"0.10104954002297828",81,43
3633,"0.5930201253222965",124,43
3634,"0.4638692899002418",125,43
3635,"0.8606179954441079",126,43
3636,"0.3888247666906617",127,43
5569,"0.9371123192939087",84,9
1359,"0.33034340680000673",53,34
1360,"0.3275306497212791",123,34
1355,"0.2828320371388342",142,34
1356,"0.5855662826264054",143,34
1357,"0.8808386820669427",144,34
1358,"0.9397237384215562",122,34
10456,"0.12869113386224207",53,91
18424,"0.67296705737205",81,132
18425,"0.8547751826220997",119,132
18426,"0.05621868434609567",120,132
5563,"0.10739874958867501",186,9
1248,"0.9787261975369581",81,27
1478,"0.5822741826837199",173,27
1250,"0.5075837547651234",119,27
1251,"0.9697678051566916",120,27
1252,"0.5602288936204061",121,27
5564,"0.7246120405113792",136,9
18427,"0.4556995012300602",121,132
13097,"0.23903376693861822",232,94
8929,"0.6505415896466976",173,2
18428,"0.7652356867536177",143,132
13099,"0.6917628343886356",186,94
6821,"0.053169239230905885",260,53
6822,"0.6974973128679086",261,53
6823,"0.4161295098250474",262,53
18429,"0.9780950343670677",144,132
2620,"0.9052061654358379",53,15
2621,"0.7216107924443054",123,15
2622,"0.09231899815771272",124,15
2623,"0.9138096657711894",125,15
2624,"0.9746137747471518",126,15
2637,"0.5255776825668129",145,15
6824,"0.808805937964366",263,53
4499,"0.8164178853265288",164,46
4500,"0.06692897051311775",165,46
6825,"0.4994613494033543",264,53
13100,"0.03856884857850329",234,94
13101,"0.30066715408609457",79,94
13102,"0.8117239095600102",235,94
13103,"0.7976757411740961",236,94
13104,"0.36936045429850983",237,94
13105,"0.26627783236706604",238,94
13106,"0.13483538306124165",239,94
13107,"0.6479625353746505",240,94
6826,"0.9674403646634506",20,53
13108,"0.9083857450277284",241,94
2419,"0.8399470240110509",119,7
13109,"0.8021402772132384",242,94
13110,"0.16816183806434837",243,94
13111,"0.7567353465351921",244,94
13112,"0.372174475564226",245,94
13113,"0.5967471391972778",246,94
1692,"0.7796282998019041",53,23
18433,"0.43032140327488566",127,132
7035,"0.8013022034011651",264,38
7036,"0.43272282420024266",20,38
18434,"0.9704664640014933",128,132
13114,"0.6509358604319785",247,94
13123,"0.23288607399893346",254,94
13136,"0.2822460553723021",262,94
13137,"0.6893635450317641",263,94
13138,"0.21028313420594724",91,94
13139,"0.5760462081354005",264,94
13140,"0.4477426333471918",20,94
5537,"0.5395866393312473",242,31
5538,"0.5814043066996328",243,31
18435,"0.11635177994379897",145,132
18436,"0.3888723051125529",146,132
2938,"0.8633222342219216",145,28
2939,"0.3558149748775483",146,28
2940,"0.33029975401917555",148,28
2941,"0.3190977420164145",149,28
2942,"0.7345171431281721",150,28
2943,"0.42254951627637316",147,28
2944,"0.4878845432263287",151,28
2945,"0.3537781911564004",152,28
2946,"0.07939220041423078",153,28
2947,"0.4065750616298579",154,28
2948,"0.008333976850818048",155,28
2949,"0.11421737295163603",156,28
2950,"0.5117785315981653",157,28
3610,"0.2415624720208942",112,43
2250,"0.840342094751465",124,37
2251,"0.8157565290235445",125,37
2252,"0.374007542493776",126,37
2253,"0.9445699396452953",127,37
2254,"0.036109861701941304",128,37
3332,"0.3169024890007903",239,39
3333,"0.10543238640294428",240,39
3334,"0.7832895778642148",241,39
3335,"0.6516079969353721",242,39
3336,"0.06691931573832688",243,39
3337,"0.30232918088082117",244,39
3338,"0.8758877401358139",245,39
3611,"0.7306484953204684",140,43
3612,"0.7413270599561095",114,43
3613,"0.2168049899192771",141,43
3614,"0.043194436149467386",115,43
3615,"0.7446604062387364",116,43
3637,"0.40523514238770586",128,43
797,"0.4624433562078395",101,14
798,"0.9026449998565278",102,14
3433,"0.43988778756280034",139,14
1802,"0.41495798719012555",151,34
1803,"0.7123551048628244",152,34
1804,"0.2565494213808055",153,34
1805,"0.16746108777942226",154,34
1806,"0.5741085171766891",155,34
1807,"0.10338988397182525",156,34
1808,"0.12861778037037885",157,34
1809,"0.15442017267394414",158,34
1810,"0.6280185790028728",159,34
1811,"0.6042571202647344",160,34
1812,"0.8299443030686511",161,34
1813,"0.1028107003542088",162,34
1814,"0.6147807360911711",163,34
5419,"0.33205809335004477",151,52
5420,"0.9264014485711713",152,52
13141,"0.6149251295553095",92,94
13142,"0.09911891758269775",93,94
13143,"0.5657288090199338",94,94
13149,"0.3923270322059832",101,94
13150,"0.6795204845682125",102,94
13151,"0.20579832536685894",116,94
22031,"0.9344016257685825",92,161
3405,"0.43510294085278045",238,16
3406,"0.09918751283883787",239,16
3407,"0.09901805682225095",240,16
3408,"0.45094993804892747",241,16
3409,"0.1832258962100899",242,16
3410,"0.8274545645606775",243,16
3411,"0.5242954671053658",244,16
3412,"0.34913586128509666",245,16
3413,"0.3901605633384002",246,16
22032,"0.42930448138778954",93,161
3026,"0.6571662566120643",238,28
3027,"0.8399399101197335",239,28
3028,"0.8579423908627133",240,28
3029,"0.6704513281271132",241,28
3030,"0.02271419778987893",242,28
3031,"0.2408910741418867",243,28
3032,"0.4764561737365376",244,28
3033,"0.12998028410063478",245,28
3552,"0.9267066814749014",246,28
7636,"0.8235142705252265",208,71
7640,"0.8373777596556682",212,71
7641,"0.39387733473158626",213,71
7642,"0.8705831089427293",214,71
7659,"0.5683710050422863",226,71
7660,"0.5818706547709603",227,71
7661,"0.4591730907903352",228,71
7663,"0.5178222084647305",230,71
5570,"0.21559258980821483",85,9
5575,"0.32279236432768443",55,9
5576,"0.7292550797513456",86,9
5577,"0.6217834625984103",58,9
5578,"0.9975078093680895",60,9
5579,"0.17575508994620248",59,9
5580,"0.25711707559431496",138,9
5581,"0.0353141489478197",87,9
5582,"0.43316543141743213",61,9
5583,"0.1708218755605403",10,9
5584,"0.8389015427236247",88,9
5585,"0.5986349640404033",89,9
2676,"0.448234999097219",193,15
2677,"0.7562619304601436",184,15
2678,"0.3341041381693891",185,15
2679,"0.48357629756234444",194,15
2680,"0.2067604089439522",191,15
2681,"0.047473497129284614",192,15
2682,"0.2457531448439031",195,15
2683,"0.46957799368329844",196,15
2684,"0.554500572876533",197,15
2699,"0.24466680648509787",212,15
2700,"0.3249211757092543",213,15
2701,"0.4257533262625103",214,15
2702,"0.5064255547055366",215,15
2717,"0.2913422499948196",230,15
2718,"0.1498719155808218",231,15
2719,"0.9162208308616581",232,15
2721,"0.8291827345086319",234,15
2722,"0.8604288571445609",235,15
2723,"0.2857620250124888",236,15
2724,"0.9230022028424467",237,15
2725,"0.15205935383961156",238,15
2726,"0.6208436717116878",239,15
2727,"0.4271219048960271",240,15
2728,"0.21652094028895763",241,15
2729,"0.6942095665725214",242,15
2730,"0.3931038337398156",243,15
2731,"0.5357816968215929",244,15
2732,"0.6991620281232431",245,15
5591,"0.578281090630963",21,9
5592,"0.04843431262634745",22,9
5597,"0.921602852153281",94,9
1319,"0.6626563293357749",92,34
1320,"0.04199056938984691",93,34
1321,"0.6178073954259514",94,34
1322,"0.9772011135630297",51,34
1390,"0.9578111977647589",141,31
886,"0.9417151533433602",115,31
7014,"0.11788859241815597",243,38
7015,"0.5247023163583248",244,38
4344,"0.03335226816594328",234,41
4345,"0.3204215875348142",235,41
1466,"0.6139637888570645",178,31
3648,"0.7746445558563789",145,43
3649,"0.790735726613148",146,43
3656,"0.6233232346562895",153,43
3657,"0.3329666658669528",154,43
3658,"0.705449603915048",155,43
3659,"0.8028872100177078",156,43
3660,"0.5427948942397028",157,43
3661,"0.45304354857056695",158,43
3662,"0.8219667198000975",159,43
3663,"0.15353615629598216",160,43
3664,"0.33788888080532364",161,43
3665,"0.03724276629909229",162,43
1467,"0.8291307262933014",179,31
1468,"0.8382790051668119",180,31
1469,"0.8900428537986815",181,31
1880,"0.6748069670094662",189,31
1881,"0.8218203861083857",190,31
1563,"0.7435080939755426",182,31
1564,"0.7995520586510979",183,31
1882,"0.8464952266073211",193,31
1565,"0.2070933297359615",184,31
1566,"0.41534608811269347",185,31
1883,"0.020422053483709623",194,31
1884,"0.82394238182594",191,31
1887,"0.9639167507113876",196,31
1888,"0.3057706002306688",197,31
1562,"0.9076175189284578",186,31
5529,"0.40006549801646774",234,31
832,"0.14427799585917767",79,31
3998,"0.06254918838822965",93,50
4008,"0.8504086715974368",101,50
4009,"0.9125126593729914",102,50
4010,"0.6712807984312453",139,50
4011,"0.9719646315450539",103,50
4012,"0.8753077840209269",104,50
4013,"0.21164314801129658",105,50
3771,"0.13628824854019295",137,47
3772,"0.49952458850735315",52,47
4017,"0.45408618217957275",110,50
5530,"0.23347046918165748",235,31
5531,"0.7787154131006901",236,31
834,"0.17252791597698003",82,31
5547,"0.48811433856121245",252,31
5548,"0.04212439701558601",253,31
5549,"0.8642788822798487",254,31
5550,"0.21362550812252967",255,31
5551,"0.15721976699609808",256,31
5552,"0.44606397494445116",257,31
8187,"0.04660204383762845",197,70
8190,"0.43176358020937744",200,70
8191,"0.5629515573402718",201,70
5609,"0.5837500851373874",103,9
5610,"0.2722345282910249",104,9
5611,"0.16586125829460163",105,9
5612,"0.3634653374131058",107,9
5613,"0.7222001351527844",108,9
5614,"0.49862550616163637",109,9
5615,"0.18887252820513611",110,9
8198,"0.687250590679202",208,70
8202,"0.2871153497584379",212,70
8213,"0.6788373407190946",223,70
5553,"0.25546350017725283",258,31
6868,"0.6324445943868942",51,38
6901,"0.0920456551008686",120,38
6902,"0.3643317254539683",121,38
5554,"0.3979315932807781",259,31
5555,"0.9958343761671462",260,31
8930,"0.07602560873369935",119,2
8931,"0.7347479562293654",120,2
8932,"0.06440587841633294",121,2
8933,"0.7583471290944246",142,2
5556,"0.7801971787318029",261,31
5557,"0.4504027296279052",262,31
2058,"0.09619050248076222",115,16
2059,"0.5175657999556447",116,16
2062,"0.828063570673597",113,16
2063,"0.7219933835903783",187,16
2064,"0.840425223387251",175,16
2065,"0.610844475706566",81,16
2067,"0.6005107896626162",173,16
2068,"0.8670765926594727",119,16
2069,"0.8140196796820871",120,16
2070,"0.5731650820612207",121,16
2071,"0.4109461557389589",142,16
2072,"0.3335291120776456",143,16
2073,"0.6201539581097241",144,16
2074,"0.9983701229847599",122,16
37,"0.5066598677867311",53,16
2075,"0.6884764394667898",123,16
2076,"0.9146127538269985",124,16
2077,"0.09234527904481193",125,16
2078,"0.2515863462740009",126,16
2079,"0.656173610368994",127,16
2080,"0.6537664814789028",128,16
5559,"0.9799409012011195",264,31
4419,"0.8524934007955545",91,46
839,"0.5753157628033897",20,31
860,"0.9903989692187496",92,31
861,"0.24915761808559767",93,31
21926,"0.19024875659602847",157,161
21927,"0.5018484941573602",170,161
22033,"0.6976918664260918",94,161
1330,"0.7422265858829498",101,34
1364,"0.8127486261253056",127,34
4333,"0.6294918063407123",223,41
4334,"0.59566919776645",224,41
4335,"0.1493141421414308",225,41
4336,"0.9884592734163741",226,41
4337,"0.24397934601487303",227,41
4338,"0.8174079982615758",228,41
3666,"0.8403382921915792",163,43
3667,"0.12590169255863104",164,43
3668,"0.9021600778396865",165,43
2351,"0.34463697542288063",186,7
2352,"0.3724904186900192",136,7
3669,"0.7996831822691001",166,43
3670,"0.9460271532526411",167,43
3671,"0.9815971225891665",168,43
3672,"0.9853743556767584",170,43
3673,"0.19307733374275238",169,43
3674,"0.01745476130447632",176,43
3675,"0.05694751223649119",171,43
3676,"0.0317762234651473",172,43
3677,"0.32135562999956124",174,43
3678,"0.05188275640600615",177,43
3679,"0.9817391776031302",178,43
3680,"0.5686269859559728",179,43
3681,"0.10968443592034749",180,43
3682,"0.7284762681200756",181,43
3683,"0.8418958984160262",189,43
3684,"0.10295364537877671",190,43
3685,"0.2593988027061246",182,43
4339,"0.7977922847401216",229,41
4340,"0.7521921874056706",230,41
1365,"0.9219717759041667",128,34
3167,"0.6319908132049348",59,39
3168,"0.500237560986683",138,39
4893,"0.8216636242434778",186,45
4894,"0.6435420944714728",136,45
4895,"0.04409157253561624",79,45
4896,"0.4527352745408636",80,45
4897,"0.6829246358660925",82,45
4898,"0.6467513215347389",83,45
4899,"0.11449964896205767",84,45
4900,"0.5247981001583635",85,45
4901,"0.2692261511431022",137,45
4902,"0.31878265096609193",52,45
4903,"0.8453838060420423",20,45
4904,"0.7240265439433005",50,45
4905,"0.9107139030108645",55,45
4906,"0.8579729652826907",86,45
4907,"0.34900064957177834",58,45
4908,"0.38067924962612065",60,45
4909,"0.5381683427860866",59,45
4910,"0.8843495724585759",138,45
4911,"0.6052081990174063",87,45
3967,"0.42465505314847274",79,50
3968,"0.7252025064314342",80,50
3969,"0.28247732027127936",82,50
8934,"0.9287624930671278",143,2
8935,"0.0771993066389729",144,2
8936,"0.21883888608058022",122,2
8937,"0.8267952379489986",124,2
8938,"0.21467718227743626",125,2
8939,"0.6889123608602965",126,2
8940,"0.5064330079563593",127,2
22039,"0.17048908236915017",101,161
22040,"0.07698534676627034",102,161
5670,"0.4217234620549495",160,9
5671,"0.2667858690180448",161,9
5672,"0.5980384887518405",162,9
5673,"0.493490878705935",163,9
5684,"0.3679569251233641",174,9
5685,"0.7334795204444609",177,9
7964,"0.8712609363550609",183,67
7965,"0.7100537921779877",193,67
7966,"0.08125418229354109",184,67
8048,"0.8119774879362369",123,70
2908,"0.7091684299020067",186,28
2909,"0.9452487760477585",136,28
2910,"0.8378940318945711",137,28
558,"0.182354056240967",59,28
2911,"0.6946306225367984",138,28
559,"0.3869916710176038",87,28
561,"0.7163262896981608",61,28
562,"0.9408964651730569",10,28
563,"0.6607090652258206",88,28
2087,"0.4557819678511599",145,16
2088,"0.21324527450608044",146,16
2089,"0.2529432678498792",148,16
2090,"0.8192617596120148",149,16
2091,"0.8125751987572475",150,16
2092,"0.42892428717156594",147,16
2093,"0.5383159836411834",151,16
2094,"0.8175438922471524",152,16
2095,"0.4700089696004016",153,16
2096,"0.4675339207734387",154,16
2097,"0.2803128921160327",155,16
2098,"0.7965465197661912",156,16
2099,"0.21696985488326737",157,16
2100,"0.8903685249071425",158,16
2101,"0.9447133540544519",159,16
2102,"0.11079160024631052",160,16
2103,"0.5376996610221177",161,16
1304,"0.5415795419022128",138,34
1305,"0.13156961951091295",87,34
2303,"0.5465498321637786",183,37
2304,"0.9391497139934418",193,37
2305,"0.5835818608945561",184,37
3206,"0.7304705618681975",140,39
3207,"0.7630327145156119",114,39
3208,"0.006212445392301369",141,39
3209,"0.5333208917750613",115,39
3210,"0.8466729804203217",116,39
3213,"0.4487751403492831",113,39
3214,"0.8127170552288658",187,39
3215,"0.17195188260712035",175,39
1306,"0.27995891569451803",61,34
1307,"0.4168479865954148",10,34
1308,"0.7096929567047362",88,34
2104,"0.10953024073965101",162,16
2105,"0.7977928512557491",163,16
2106,"0.9784159248606868",164,16
2107,"0.8855723199247124",165,16
2108,"0.5037490576921608",166,16
2109,"0.37659493394614507",167,16
2110,"0.37758178749477256",168,16
2111,"0.15110834441166698",170,16
2112,"0.8883936952868382",169,16
564,"0.5274263523336261",89,28
565,"0.7511817623579761",90,28
571,"0.3694179351460378",21,28
1309,"0.8903898176959139",89,34
5159,"0.6146026554127713",105,51
5160,"0.1579293380670148",107,51
5161,"0.1986717905594363",108,51
5162,"0.9987392959081994",109,51
3623,"0.5720793449618425",173,43
3624,"0.23384598228760622",119,43
3625,"0.332703235147469",120,43
3626,"0.7373918652733686",121,43
3627,"0.2236416238053992",142,43
3628,"0.6695724536097721",143,43
3629,"0.48275004662104026",144,43
3630,"0.4910549532034423",122,43
3631,"0.009485864672587052",53,43
3632,"0.13461451920129552",123,43
3650,"0.7107111229195987",148,43
3651,"0.8769575151858096",149,43
3652,"0.34312739889105925",150,43
3653,"0.14132699362053203",147,43
3654,"0.1827481086123517",151,43
3655,"0.05020310126132099",152,43
3698,"0.24733597336173663",200,43
3699,"0.5211519731550971",201,43
3700,"0.5163125020371258",202,43
3713,"0.9065254733927304",215,43
3716,"0.6406216648852318",218,43
3216,"0.0045567864110667156",81,39
6058,"0.6226022246738196",53,56
6059,"0.49632619729643956",123,56
6007,"0.7839356756122555",15,56
6008,"0.5629490603788516",16,56
6009,"0.5904661347945986",19,56
6010,"0.8424816742297684",18,56
6011,"0.06961660185942742",21,56
6012,"0.07639394903253782",22,56
6013,"0.6453343774791397",23,56
6014,"0.7765002705598921",91,56
6015,"0.8801864294319367",92,56
6016,"0.77101995427379",93,56
4288,"0.22070403611474088",172,41
4289,"0.7126703784923304",174,41
4290,"0.9731029141592693",177,41
4296,"0.7537990282384887",190,41
4297,"0.7652525156316679",182,41
4306,"0.5962515856466791",196,41
4307,"0.2961533585498052",197,41
4310,"0.19359432577259061",200,41
4311,"0.8311654088836701",201,41
4312,"0.000126078963746723",202,41
5497,"0.8162247387438233",234,52
5498,"0.8087957294869943",235,52
5499,"0.22783804982935196",236,52
5500,"0.707623100028327",237,52
2113,"0.27147248353622466",176,16
2114,"0.19076948846075126",171,16
2115,"0.21085988807500977",172,16
2116,"0.3692912000832774",174,16
2117,"0.8444991891835179",177,16
2118,"0.29070301147310396",178,16
2119,"0.01491405475784724",179,16
2120,"0.3233043204355227",180,16
2121,"0.9067789086100381",181,16
2122,"0.5054238721276139",189,16
2123,"0.5145239848670932",190,16
2124,"0.6327800071207091",182,16
2125,"0.99220391265343",183,16
2126,"0.8056673899978282",193,16
2127,"0.49259173567607684",184,16
2128,"0.06227264575104452",185,16
2129,"0.684081786903563",194,16
2130,"0.3747341579960086",191,16
2131,"0.3835349837429386",192,16
2132,"0.8877635124851855",195,16
2133,"0.7770784168015759",196,16
2134,"0.10389593657498408",197,16
2137,"0.4574332054241942",200,16
2138,"0.46302598331534595",201,16
2139,"0.2428800280258706",202,16
2145,"0.23129873665809209",208,16
8941,"0.7443102808476465",128,2
5699,"0.9963433335643069",192,9
5700,"0.8205258556410024",195,9
8950,"0.8290316936702697",145,2
8951,"0.8809696607149643",146,2
8952,"0.9765440757688634",148,2
8953,"0.20258427244817168",149,2
8954,"0.4913538653265681",150,2
8955,"0.5198756523472768",147,2
8956,"0.9531980605138126",151,2
8957,"0.8870566778708836",152,2
8958,"0.1712038962207455",153,2
8959,"0.11883871669089918",154,2
8960,"0.9549943152202979",155,2
8961,"0.5976476811139239",156,2
8962,"0.4159684006580482",157,2
8963,"0.981196857719576",158,2
8964,"0.8281771694491448",159,2
8965,"0.6130725365687363",160,2
8966,"0.5309658879077743",161,2
8967,"0.9063895366489376",162,2
8968,"0.8646350461091468",163,2
8969,"0.9043508668379711",164,2
8970,"0.9945177165920097",165,2
8971,"0.3021955365957185",166,2
8972,"0.5201171583381251",167,2
8973,"0.5639712685574452",168,2
8974,"0.6974866130071148",170,2
8975,"0.3848047146548029",169,2
8976,"0.26063634053588514",176,2
8977,"0.4356646653560564",171,2
8978,"0.8490778572778293",172,2
8979,"0.249142255211937",174,2
8980,"0.10153009323215778",177,2
8981,"0.001679819090819823",178,2
8982,"0.22450410498787365",179,2
8983,"0.928686230174078",180,2
8984,"0.526753515201213",181,2
8985,"0.33872159218588305",189,2
8986,"0.07061770233136999",190,2
8987,"0.4198800852174187",182,2
8988,"0.2861959266053087",183,2
8989,"0.18273275162258396",193,2
8990,"0.5475554006297667",184,2
8991,"0.660617244087539",185,2
8992,"0.1137289857037842",194,2
8993,"0.8319473603264159",191,2
8994,"0.4631761295616573",192,2
8995,"0.8043958625286509",195,2
8996,"0.19624564126586563",196,2
8997,"0.25728479294074147",197,2
9000,"0.9436063796197091",200,2
3448,"0.054703403573561626",128,14
9001,"0.8940097858027398",201,2
9002,"0.09456815685966136",202,2
9008,"0.973976722615312",208,2
4525,"0.7087171198419953",195,46
4526,"0.21524677868365583",196,46
4527,"0.7358123513499791",197,46
4530,"0.9212243859327894",200,46
4531,"0.40494815950332774",201,46
4532,"0.9290285019592938",202,46
3706,"0.9429167015684126",208,43
3710,"0.6921834425741042",212,43
